"payment_number";"contract_id";"transaction_date";"payment_id";"payment_date";"order_id";"park_id";"driver_id";"transaction_type";"transaction_id";"amount";"currency"
"4870";"95656/18";"2021-03-23 17:41:26";"230661904";"2021-03-24 05:00:00";"72567ccc6c791d53867be6bccf2f0c95";"27926c42b4e64cb8bd63de55e8b55ab6";"89c000b9bc46fdf6f68ef2574908cfa9";"Плата за использование Яндекс.Про";"1032962150_8542516543";"-1,2";"RUB"
"4870";"95656/18";"2021-03-23 17:41:26";"230661904";"2021-03-24 05:00:00";"72567ccc6c791d53867be6bccf2f0c95";"27926c42b4e64cb8bd63de55e8b55ab6";"89c000b9bc46fdf6f68ef2574908cfa9";"Дополнительная плата за программное обеспечение";"1032962150_8542516544";"-0,804";"RUB"
"4870";"95656/18";"2021-03-23 18:11:24";"230661904";"2021-03-24 05:00:00";"aeb35b6483942dbeb71a8e9645239b6b";"27926c42b4e64cb8bd63de55e8b55ab6";"7313f00259f44a71989cc56a6eff8ddb";"Базовая комиссия без учёта скидок";"1032962150_8543189662";"-20,448";"RUB"
"4870";"95656/18";"2021-03-23 18:11:24";"230661904";"2021-03-24 05:00:00";"aeb35b6483942dbeb71a8e9645239b6b";"27926c42b4e64cb8bd63de55e8b55ab6";"7313f00259f44a71989cc56a6eff8ddb";"Плата за использование Яндекс.Про";"1032962150_8543189663";"-1,2";"RUB"
"4870";"95656/18";"2021-03-23 18:11:24";"230661904";"2021-03-24 05:00:00";"aeb35b6483942dbeb71a8e9645239b6b";"27926c42b4e64cb8bd63de55e8b55ab6";"7313f00259f44a71989cc56a6eff8ddb";"Платный найм";"1032962150_8543189664";"-3,408";"RUB"
"4870";"95656/18";"2021-03-23 18:11:24";"230661904";"2021-03-24 05:00:00";"aeb35b6483942dbeb71a8e9645239b6b";"27926c42b4e64cb8bd63de55e8b55ab6";"7313f00259f44a71989cc56a6eff8ddb";"Дополнительная плата за программное обеспечение";"1032962150_8543189665";"-0,804";"RUB"
"4870";"95656/18";"2021-03-23 18:19:32";"230661904";"2021-03-24 05:00:00";"6a9f7cb2f6e7193aaae3235576082176";"27926c42b4e64cb8bd63de55e8b55ab6";"89c000b9bc46fdf6f68ef2574908cfa9";"Базовая комиссия без учёта скидок";"1032962150_8543365011";"-37,728";"RUB"
"4870";"95656/18";"2021-03-23 18:19:32";"230661904";"2021-03-24 05:00:00";"6a9f7cb2f6e7193aaae3235576082176";"27926c42b4e64cb8bd63de55e8b55ab6";"89c000b9bc46fdf6f68ef2574908cfa9";"Плата за использование Яндекс.Про";"1032962150_8543365012";"-1,2";"RUB"
"4870";"95656/18";"2021-03-23 18:19:32";"230661904";"2021-03-24 05:00:00";"6a9f7cb2f6e7193aaae3235576082176";"27926c42b4e64cb8bd63de55e8b55ab6";"89c000b9bc46fdf6f68ef2574908cfa9";"Дополнительная плата за программное обеспечение";"1032962150_8543365013";"-0,804";"RUB"
"4870";"РАС-62191";"2021-03-23 18:58:12";"230661904";"2021-03-24 05:00:00";"29c6b4445cde2741a89ee2773876e745";"27926c42b4e64cb8bd63de55e8b55ab6";"4609ca8f81f8ead8cde7fb32af6d1e2b";"Корпоративная оплата";"1033421790_8544213875";"262,0000";"RUB"
"4870";"РАС-62191";"2021-03-23 20:03:32";"230661904";"2021-03-24 05:00:00";"287fd502d96e39248ea5aa094de3eac6";"b7615b0260b541b8a2e1c939412fd625";"6cad061a55dd4179804a1d435aae1465";"Корпоративная оплата";"1033421790_8545659918";"205,0000";"RUB"
"4870";"95656/18";"2021-03-23 18:21:21";"230661904";"2021-03-24 05:00:00";"c571882731563fde970515336a987c80";"27926c42b4e64cb8bd63de55e8b55ab6";"4609ca8f81f8ead8cde7fb32af6d1e2b";"Базовая комиссия без учёта скидок";"1033702200_8543403788";"-47,952";"RUB"
